col0,col1,col2,col3,col4,col5
5,16,36.0,35.0,68.0,7.0
5,24,39.0,31.0,36.0,5.0
6,39,43.0,27.0,16.0,4.0
0,57,46.0,39.0,14.0,5.0
11,76,48.0,40.0,0.0,1.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
14550 MS:34937 M:7 H:0,,,,,
49,27,27.0,13.0,5.0,9.0
146,85,41.0,53.0,35.0,6.0
69,32,15.0,24.0,44.0,10.0
71,66,86.0,85.0,51.0,39.0
0,0,0.0,0.0,0.0,0.0
153,148,172.0,149.0,123.0,131.0
112,107,104.0,99.0,101.0,198.0
36,33,42.0,53.0,75.0,141.0
7,26,9.0,38.0,68.0,74.0
5,8,12.0,48.0,74.0,11.0
4,8,12.0,32.0,61.0,6.0
3,7,14.0,23.0,56.0,5.0
4,18,31.0,24.0,27.0,3.0
7,32,40.0,23.0,13.0,3.0
0,63,47.0,20.0,11.0,7.0
9,70,49.0,34.0,9.0,6.0
0,10,15.0,3.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
14551 MS:34968 M:7 H:0,,,,,
37,26,35.0,8.0,0.0,8.0
161,96,47.0,69.0,18.0,9.0
82,49,20.0,37.0,53.0,12.0
83,85,107.0,108.0,62.0,43.0
0,0,0.0,0.0,0.0,0.0
157,158,188.0,170.0,141.0,136.0
90,104,91.0,101.0,101.0,197.0
29,16,28.0,50.0,62.0,138.0
6,6,8.0,18.0,49.0,64.0
4,5,9.0,30.0,60.0,10.0
2,4,6.0,20.0,46.0,3.0
1,2,5.0,12.0,39.0,2.0
0,9,18.0,16.0,19.0,1.0
13,38,20.0,23.0,23.0,0.0
6,49,38.0,29.0,11.0,4.0
8,54,47.0,29.0,9.0,4.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
14552 MS:34999 M:7 H:0,,,,,
53,45,55.0,10.0,7.0,15.0
180,125,64.0,85.0,40.0,17.0
92,62,26.0,48.0,66.0,14.0
91,93,118.0,128.0,73.0,50.0
0,0,0.0,0.0,0.0,0.0
152,168,200.0,190.0,160.0,137.0
65,72,65.0,72.0,96.0,196.0
11,13,14.0,25.0,51.0,103.0
3,4,5.0,13.0,38.0,41.0
3,4,6.0,19.0,49.0,10.0
0,1,3.0,6.0,24.0,1.0
0,0,3.0,5.0,25.0,0.0
8,2,18.0,16.0,10.0,7.0
2,19,22.0,11.0,25.0,0.0
5,39,30.0,20.0,7.0,1.0
4,32,40.0,20.0,7.0,2.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
14553 MS:35031 M:7 H:0,,,,,
57,55,65.0,32.0,13.0,11.0
199,145,74.0,104.0,47.0,18.0
92,68,30.0,59.0,80.0,17.0
99,101,122.0,136.0,71.0,54.0
0,0,0.0,0.0,0.0,0.0
150,167,187.0,164.0,136.0,107.0
46,82,62.0,67.0,88.0,142.0
11,16,13.0,24.0,55.0,96.0
3,4,4.0,12.0,46.0,46.0
1,3,5.0,15.0,51.0,12.0
0,0,0.0,0.0,8.0,0.0
0,8,8.0,2.0,30.0,0.0
0,1,4.0,19.0,4.0,6.0
0,6,5.0,3.0,3.0,0.0
0,17,13.0,9.0,3.0,0.0
1,13,26.0,10.0,3.0,0.0
0,0,0.0,0.0,0.0,0.0
7,0,1.0,0.0,0.0,0.0
14554 MS:35062 M:7 H:0,,,,,
69,67,86.0,38.0,11.0,9.0
223,162,85.0,114.0,46.0,16.0
76,59,26.0,59.0,95.0,20.0
96,94,98.0,104.0,49.0,48.0
0,3,0.0,0.0,1.0,0.0
141,175,199.0,171.0,123.0,87.0
63,97,77.0,79.0,93.0,125.0
17,20,14.0,26.0,67.0,84.0
2,3,4.0,10.0,49.0,40.0
0,1,1.0,5.0,42.0,11.0
0,0,0.0,0.0,0.0,0.0
0,0,2.0,1.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,1,1.0,2.0,2.0,0.0
0,2,2.0,4.0,1.0,0.0
0,2,3.0,3.0,1.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,5.0,0.0,0.0
14555 MS:35094 M:7 H:0,,,,,
91,83,77.0,37.0,11.0,3.0
238,133,65.0,85.0,42.0,11.0
28,20,13.0,35.0,81.0,18.0
59,59,72.0,86.0,38.0,40.0
0,0,0.0,0.0,0.0,0.0
125,200,229.0,198.0,137.0,83.0
84,122,107.0,100.0,109.0,128.0
24,28,17.0,35.0,78.0,92.0
1,4,3.0,12.0,47.0,37.0
9,12,0.0,11.0,20.0,9.0
0,0,0.0,0.0,1.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,1.0,0.0,0.0
0,0,0.0,2.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
1,0,0.0,1.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
14559 MS:35219 M:7 H:0,,,,,
7,19,3.0,7.0,15.0,0.0
60,55,30.0,14.0,18.0,5.0
5,2,2.0,5.0,13.0,4.0
0,0,0.0,4.0,3.0,2.0
0,0,0.0,0.0,0.0,0.0
83,91,77.0,132.0,77.0,60.0
0,7,11.0,22.0,55.0,99.0
5,6,6.0,19.0,32.0,50.0
3,5,4.0,14.0,47.0,27.0
3,7,8.0,27.0,78.0,17.0
0,5,6.0,8.0,25.0,2.0
1,10,14.0,14.0,48.0,4.0
0,16,16.0,6.0,16.0,0.0
7,32,24.0,18.0,5.0,4.0
5,77,53.0,38.0,8.0,0.0
4,64,84.0,43.0,6.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
14560 MS:35250 M:7 H:0,,,,,
6,4,11.0,3.0,3.0,6.0
63,60,30.0,16.0,16.0,4.0
5,2,2.0,5.0,11.0,3.0
0,0,0.0,3.0,3.0,2.0
0,0,0.0,0.0,0.0,0.0
71,79,56.0,119.0,79.0,49.0
6,9,15.0,20.0,55.0,95.0
4,4,4.0,17.0,40.0,53.0
3,5,4.0,16.0,51.0,29.0
3,7,7.0,32.0,79.0,18.0
0,5,7.0,9.0,26.0,2.0
0,6,13.0,20.0,44.0,5.0
0,12,19.0,7.0,16.0,0.0
1,36,26.0,14.0,7.0,0.0
5,77,55.0,37.0,7.0,0.0
4,62,80.0,40.0,5.0,0.0
0,0,0.0,0.0,0.0,0.0
0,3,0.0,0.0,0.0,0.0
14561 MS:35282 M:7 H:0,,,,,
8,5,13.0,3.0,3.0,4.0
66,59,29.0,14.0,17.0,4.0
5,2,3.0,5.0,11.0,4.0
0,0,0.0,3.0,2.0,1.0
7,0,1.0,3.0,0.0,1.0
65,68,63.0,114.0,79.0,50.0
6,7,9.0,33.0,55.0,96.0
4,4,4.0,17.0,40.0,55.0
3,4,4.0,17.0,53.0,32.0
3,7,8.0,36.0,84.0,19.0
0,5,0.0,4.0,26.0,2.0
1,15,14.0,16.0,51.0,4.0
0,14,14.0,9.0,10.0,0.0
2,38,26.0,15.0,7.0,0.0
6,84,56.0,39.0,7.0,0.0
5,66,83.0,41.0,5.0,0.0
4,0,0.0,0.0,0.0,0.0
0,4,4.0,0.0,4.0,4.0
14562 MS:35313 M:7 H:0,,,,,
9,5,14.0,3.0,3.0,6.0
68,57,29.0,14.0,15.0,3.0
6,3,3.0,6.0,11.0,4.0
0,6,10.0,0.0,7.0,0.0
0,0,0.0,14.0,0.0,5.0
59,65,63.0,114.0,71.0,60.0
5,7,8.0,33.0,58.0,100.0
4,4,4.0,19.0,42.0,54.0
3,4,5.0,18.0,53.0,33.0
11,0,7.0,34.0,86.0,20.0
2,15,0.0,7.0,31.0,0.0
0,9,16.0,17.0,56.0,6.0
0,14,17.0,10.0,11.0,0.0
1,37,28.0,15.0,7.0,0.0
5,83,56.0,39.0,7.0,0.0
0,66,84.0,41.0,5.0,0.0
0,1,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
14563 MS:35345 M:7 H:0,,,,,
9,5,15.0,3.0,4.0,6.0
71,61,31.0,14.0,16.0,3.0
14,10,2.0,14.0,4.0,4.0
0,8,8.0,0.0,9.0,10.0
0,0,0.0,0.0,0.0,0.0
63,65,67.0,113.0,74.0,63.0
6,7,9.0,36.0,63.0,102.0
4,4,5.0,22.0,44.0,58.0
0,7,0.0,20.0,57.0,34.0
15,0,15.0,47.0,74.0,23.0
0,6,8.0,11.0,27.0,2.0
0,10,17.0,18.0,56.0,5.0
0,15,18.0,10.0,11.0,0.0
1,38,29.0,15.0,6.0,0.0
4,83,57.0,40.0,7.0,0.0
7,65,74.0,37.0,4.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
14564 MS:35376 M:7 H:0,,,,,
32,821,310.0,53.0,820.0,305.0
823,304,52.0,565.0,51.0,58.0
304,58,72.0,544.0,311.0,58.0
0,9,0.0,10.0,3.0,4.0
0,833,67.0,20.0,10.0,15.0
0,7,2.0,4.0,6.0,15.0
0,0,0.0,0.0,1.0,1.0
768,0,0.0,0.0,0.0,0.0
256,47,49.0,59.0,108.0,72.0
512,256,6.0,9.0,38.0,63.0
256,268,8.0,4.0,31.0,56.0
256,3,4.0,6.0,22.0,60.0
0,514,8.0,10.0,42.0,90.0
256,512,6.0,9.0,11.0,28.0
0,0,10.0,18.0,20.0,58.0
0,0,14.0,18.0,10.0,11.0
0,0,43.0,31.0,1.0,7.0
0,5,87.0,57.0,40.0,8.0
14566 MS:35439 M:7 H:0,,,,,
11,0,9.0,3.0,0.0,0.0
78,69,31.0,16.0,15.0,3.0
7,2,3.0,5.0,11.0,3.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
48,50,46.0,100.0,64.0,54.0
4,4,16.0,42.0,60.0,104.0
4,11,4.0,28.0,50.0,56.0
2,4,5.0,22.0,62.0,37.0
3,7,10.0,42.0,92.0,21.0
0,5,10.0,11.0,28.0,2.0
0,9,19.0,19.0,57.0,5.0
0,15,16.0,10.0,6.0,0.0
1,38,29.0,16.0,6.0,0.0
5,85,59.0,41.0,7.0,0.0
4,63,88.0,42.0,5.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
14567 MS:35470 M:7 H:0,,,,,
12,6,16.0,7.0,0.0,7.0
82,78,31.0,15.0,16.0,3.0
8,2,2.0,5.0,10.0,3.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
55,40,43.0,105.0,52.0,49.0
5,5,8.0,40.0,63.0,96.0
4,4,5.0,24.0,46.0,61.0
3,4,5.0,23.0,63.0,39.0
3,7,11.0,43.0,91.0,21.0
0,5,9.0,11.0,29.0,2.0
0,8,16.0,13.0,58.0,5.0
0,16,22.0,14.0,10.0,0.0
1,37,30.0,16.0,6.0,0.0
5,83,59.0,39.0,6.0,0.0
4,60,89.0,40.0,5.0,0.0
0,0,0.0,0.0,0.0,0.0
4,0,0.0,0.0,0.0,0.0
14568 MS:35502 M:7 H:0,,,,,
14,6,15.0,4.0,3.0,3.0
93,81,30.0,16.0,17.0,3.0
9,3,2.0,5.0,10.0,2.0
0,0,0.0,2.0,0.0,0.0
0,5,8.0,0.0,3.0,0.0
53,58,56.0,127.0,68.0,63.0
6,7,10.0,45.0,71.0,114.0
3,4,6.0,25.0,51.0,66.0
2,4,6.0,22.0,64.0,42.0
3,6,10.0,44.0,90.0,20.0
7,0,11.0,8.0,26.0,2.0
2,15,6.0,19.0,63.0,0.0
0,17,24.0,11.0,13.0,0.0
1,37,32.0,15.0,6.0,0.0
5,83,58.0,36.0,7.0,0.0
3,52,77.0,32.0,4.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
14571 MS:35596 M:7 H:0,,,,,
18,7,22.0,5.0,4.0,6.0
111,76,31.0,16.0,16.0,2.0
9,15,0.0,5.0,15.0,0.0
0,0,0.0,1.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
28,24,45.0,108.0,73.0,66.0
3,3,8.0,42.0,71.0,128.0
1,0,3.0,21.0,48.0,72.0
0,0,5.0,12.0,56.0,45.0
2,5,12.0,42.0,88.0,23.0
0,3,9.0,10.0,28.0,2.0
0,5,17.0,21.0,74.0,8.0
0,15,33.0,16.0,21.0,0.0
1,46,51.0,26.0,16.0,0.0
4,136,96.0,68.0,28.0,0.0
9,182,113.0,96.0,21.0,2.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
14572 MS:35627 M:7 H:0,,,,,
10,11,12.0,4.0,3.0,6.0
68,39,29.0,26.0,6.0,7.0
4,0,1.0,5.0,12.0,3.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
15,9,12.0,53.0,49.0,48.0
0,2,4.0,24.0,47.0,103.0
3,7,0.0,11.0,39.0,68.0
3,3,7.0,4.0,45.0,47.0
0,1,4.0,23.0,72.0,19.0
0,0,0.0,4.0,26.0,2.0
0,0,4.0,16.0,78.0,8.0
0,10,18.0,29.0,35.0,2.0
0,32,51.0,48.0,28.0,2.0
7,130,122.0,99.0,40.0,1.0
16,254,141.0,152.0,65.0,9.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
14575 MS:35721 M:7 H:0,,,,,
43,12,13.0,5.0,2.0,5.0
68,16,7.0,6.0,8.0,0.0
7,0,0.0,3.0,9.0,2.0
0,0,0.0,1.0,1.0,0.0
6,8,0.0,5.0,0.0,0.0
13,5,25.0,40.0,59.0,104.0
3,1,3.0,22.0,51.0,191.0
2,0,2.0,11.0,37.0,119.0
5,1,3.0,11.0,38.0,67.0
0,0,1.0,10.0,51.0,11.0
0,7,0.0,10.0,48.0,3.0
0,1,7.0,31.0,61.0,11.0
0,10,24.0,46.0,50.0,3.0
4,51,85.0,68.0,47.0,3.0
11,148,150.0,101.0,85.0,7.0
21,285,142.0,158.0,96.0,10.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
14576 MS:35753 M:7 H:0,,,,,
39,9,12.0,5.0,2.0,4.0
75,20,9.0,7.0,5.0,0.0
7,0,0.0,4.0,7.0,2.0
4,0,4.0,0.0,3.0,3.0
0,0,0.0,7.0,8.0,0.0
11,4,11.0,48.0,55.0,107.0
2,0,2.0,17.0,52.0,210.0
1,0,0.0,7.0,36.0,132.0
4,0,2.0,9.0,35.0,72.0
3,0,2.0,14.0,54.0,11.0
0,7,15.0,2.0,55.0,15.0
0,2,8.0,27.0,70.0,6.0
1,11,29.0,54.0,55.0,3.0
4,57,98.0,75.0,51.0,3.0
11,149,152.0,101.0,85.0,7.0
21,284,139.0,154.0,96.0,9.0
3,0,0.0,1.0,0.0,0.0
0,0,0.0,0.0,1.0,0.0
14577 MS:35784 M:7 H:0,,,,,
32,6,9.0,4.0,2.0,5.0
72,20,9.0,10.0,6.0,0.0
5,0,0.0,4.0,6.0,2.0
4,0,0.0,1.0,3.0,0.0
0,0,0.0,0.0,0.0,0.0
8,5,13.0,52.0,57.0,110.0
1,1,1.0,17.0,53.0,221.0
0,0,1.0,8.0,40.0,142.0
0,1,1.0,8.0,36.0,70.0
9,9,0.0,23.0,64.0,6.0
0,1,4.0,18.0,57.0,4.0
0,3,8.0,32.0,69.0,4.0
1,13,35.0,57.0,56.0,3.0
5,61,105.0,76.0,53.0,4.0
13,150,152.0,100.0,84.0,7.0
6,287,143.0,138.0,91.0,8.0
0,0,0.0,7.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
14578 MS:35816 M:7 H:0,,,,,
27,4,8.0,4.0,1.0,5.0
64,16,12.0,14.0,5.0,0.0
3,0,0.0,3.0,0.0,0.0
0,0,0.0,4.0,5.0,8.0
0,0,0.0,0.0,0.0,0.0
6,4,21.0,54.0,57.0,118.0
1,0,3.0,21.0,55.0,225.0
0,0,2.0,11.0,45.0,143.0
5,0,10.0,18.0,36.0,80.0
0,0,2.0,18.0,71.0,7.0
0,2,5.0,24.0,59.0,4.0
0,3,10.0,33.0,68.0,4.0
2,15,41.0,58.0,57.0,3.0
5,61,108.0,77.0,54.0,4.0
15,159,138.0,99.0,80.0,7.0
18,289,139.0,130.0,93.0,15.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
14579 MS:35847 M:7 H:0,,,,,
15,0,5.0,3.0,0.0,5.0
49,17,11.0,2.0,0.0,1.0
3,0,2.0,3.0,0.0,0.0
4,0,2.0,6.0,6.0,10.0
0,0,0.0,0.0,0.0,0.0
7,5,29.0,55.0,56.0,117.0
2,1,6.0,29.0,58.0,229.0
0,0,6.0,17.0,56.0,138.0
7,0,8.0,18.0,40.0,84.0
0,1,3.0,22.0,58.0,8.0
0,4,8.0,28.0,59.0,3.0
0,3,11.0,35.0,68.0,4.0
1,17,44.0,58.0,58.0,4.0
16,58,111.0,72.0,53.0,4.0
12,148,145.0,95.0,93.0,1.0
22,282,130.0,135.0,88.0,8.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
14580 MS:35878 M:7 H:0,,,,,
15,15,0.0,3.0,7.0,0.0
61,19,12.0,14.0,5.0,0.0
4,0,1.0,3.0,8.0,1.0
3,1,3.0,6.0,8.0,13.0
0,0,0.0,0.0,0.0,0.0
11,10,40.0,58.0,56.0,118.0
0,0,9.0,32.0,56.0,230.0
1,1,7.0,25.0,41.0,142.0
0,0,2.0,13.0,45.0,82.0
0,1,5.0,25.0,60.0,8.0
1,5,11.0,30.0,59.0,4.0
0,3,13.0,36.0,67.0,4.0
0,24,38.0,58.0,58.0,4.0
8,67,110.0,82.0,50.0,12.0
14,142,140.0,94.0,79.0,8.0
26,276,126.0,130.0,85.0,9.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
14581 MS:35910 M:7 H:0,,,,,
11,1,2.0,1.0,0.0,3.0
56,22,11.0,15.0,5.0,0.0
6,0,1.0,5.0,13.0,1.0
4,1,3.0,6.0,8.0,13.0
0,0,0.0,0.0,0.0,0.0
39,31,42.0,65.0,56.0,116.0
11,9,31.0,36.0,63.0,231.0
4,3,6.0,33.0,55.0,148.0
3,2,4.0,18.0,47.0,84.0
0,2,6.0,30.0,61.0,8.0
2,9,13.0,32.0,60.0,4.0
0,0,16.0,36.0,67.0,4.0
3,16,44.0,54.0,56.0,0.0
8,66,102.0,73.0,52.0,5.0
17,134,135.0,88.0,77.0,8.0
30,259,122.0,123.0,82.0,10.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
14582 MS:35941 M:7 H:0,,,,,
9,0,1.0,1.0,0.0,5.0
70,25,11.0,21.0,6.0,0.0
8,1,2.0,7.0,18.0,2.0
4,2,4.0,6.0,9.0,15.0
8,0,3.0,0.0,0.0,0.0
101,56,64.0,79.0,63.0,106.0
41,22,31.0,54.0,65.0,234.0
10,6,8.0,37.0,57.0,149.0
8,5,6.0,23.0,50.0,82.0
2,3,7.0,34.0,64.0,8.0
7,8,17.0,33.0,61.0,4.0
2,15,31.0,22.0,71.0,15.0
4,27,49.0,53.0,57.0,4.0
10,66,97.0,70.0,51.0,5.0
18,126,126.0,84.0,74.0,8.0
32,238,116.0,118.0,75.0,10.0
0,0,0.0,0.0,0.0,0.0
3,0,0.0,1.0,0.0,0.0
14583 MS:35973 M:7 H:0,,,,,
16,1,3.0,3.0,0.0,3.0
83,27,13.0,28.0,8.0,0.0
11,2,3.0,10.0,26.0,3.0
5,0,0.0,9.0,11.0,18.0
2,0,0.0,0.0,0.0,0.0
120,63,83.0,79.0,67.0,110.0
69,38,46.0,57.0,68.0,223.0
21,12,14.0,41.0,57.0,147.0
10,8,8.0,29.0,51.0,81.0
0,7,10.0,38.0,65.0,9.0
10,25,16.0,41.0,72.0,0.0
2,10,26.0,36.0,68.0,21.0
6,31,49.0,53.0,58.0,5.0
11,65,91.0,68.0,50.0,6.0
18,118,118.0,79.0,70.0,9.0
29,220,108.0,113.0,69.0,12.0
0,1,7.0,0.0,1.0,0.0
0,0,0.0,7.0,0.0,0.0
14585 MS:36035 M:7 H:0,,,,,
25,3,5.0,4.0,1.0,5.0
107,33,19.0,37.0,12.0,2.0
4,3,7.0,0.0,32.0,3.0
10,6,11.0,16.0,16.0,25.0
0,0,0.0,0.0,0.0,0.0
138,83,102.0,89.0,76.0,108.0
107,59,59.0,63.0,72.0,213.0
37,32,30.0,50.0,63.0,145.0
8,16,16.0,38.0,56.0,74.0
5,12,16.0,54.0,68.0,16.0
5,28,26.0,36.0,63.0,6.0
5,20,39.0,37.0,68.0,6.0
7,34,48.0,49.0,56.0,6.0
11,61,79.0,61.0,46.0,6.0
18,96,104.0,64.0,58.0,9.0
24,190,88.0,102.0,58.0,9.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
14586 MS:36067 M:7 H:0,,,,,
32,6,7.0,5.0,1.0,4.0
117,47,6.0,43.0,15.0,0.0
27,5,5.0,13.0,40.0,7.0
15,8,17.0,22.0,19.0,25.0
0,0,0.0,0.0,0.0,0.0
143,90,108.0,93.0,82.0,111.0
109,67,64.0,66.0,74.0,208.0
32,33,37.0,48.0,60.0,144.0
9,16,22.0,44.0,60.0,84.0
6,14,17.0,48.0,70.0,9.0
6,30,30.0,37.0,64.0,6.0
6,25,42.0,37.0,67.0,6.0
7,35,48.0,50.0,55.0,6.0
9,50,66.0,56.0,42.0,7.0
18,92,84.0,58.0,48.0,8.0
21,165,82.0,88.0,43.0,11.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
14587 MS:36098 M:7 H:0,,,,,
37,7,16.0,12.0,0.0,16.0
122,46,25.0,46.0,29.0,5.0
30,6,5.0,13.0,43.0,5.0
24,11,22.0,28.0,22.0,28.0
0,0,0.0,0.0,0.0,0.0
148,99,115.0,100.0,86.0,115.0
118,80,67.0,77.0,72.0,201.0
40,47,59.0,54.0,75.0,152.0
10,17,26.0,49.0,61.0,80.0
6,14,19.0,51.0,73.0,10.0
7,31,33.0,40.0,64.0,7.0
7,26,47.0,39.0,68.0,7.0
0,39,48.0,49.0,52.0,7.0
9,58,71.0,47.0,24.0,5.0
13,84,78.0,57.0,40.0,8.0
18,148,71.0,73.0,33.0,10.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
14588 MS:36130 M:7 H:0,,,,,
42,13,15.0,14.0,0.0,0.0
128,54,26.0,49.0,18.0,6.0
37,8,6.0,14.0,46.0,5.0
28,16,28.0,37.0,28.0,30.0
0,0,0.0,0.0,0.0,0.0
151,112,127.0,102.0,94.0,118.0
114,83,80.0,80.0,84.0,202.0
41,54,52.0,65.0,77.0,147.0
11,18,30.0,54.0,64.0,78.0
6,16,20.0,57.0,78.0,11.0
8,31,35.0,42.0,66.0,8.0
11,20,49.0,40.0,68.0,8.0
0,31,55.0,33.0,47.0,15.0
8,49,56.0,38.0,28.0,7.0
11,72,61.0,49.0,28.0,7.0
16,126,64.0,61.0,22.0,9.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
14589 MS:36161 M:7 H:0,,,,,
32,816,313.0,53.0,820.0,305.0
818,313,49.0,566.0,51.0,58.0
304,826,72.0,544.0,311.0,58.0
512,821,27.0,28.0,12.0,5.0
256,912,82.0,41.0,52.0,22.0
256,58,22.0,11.0,18.0,44.0
0,48,48.0,76.0,73.0,44.0
0,1,0.0,0.0,0.0,0.0
768,409,151.0,172.0,140.0,116.0
256,885,110.0,107.0,100.0,101.0
512,548,44.0,47.0,75.0,83.0
512,777,12.0,15.0,45.0,63.0
768,6,9.0,13.0,53.0,79.0
256,258,9.0,16.0,41.0,60.0
256,4,8.0,20.0,29.0,73.0
0,773,19.0,36.0,29.0,32.0
256,4,32.0,39.0,24.0,14.0
256,263,56.0,42.0,33.0,10.0
14591 MS:36224 M:7 H:0,,,,,
55,29,35.0,15.0,5.0,3.0
155,98,49.0,65.0,26.0,13.0
79,32,17.0,32.0,50.0,10.0
68,79,106.0,86.0,55.0,47.0
0,0,0.0,0.0,0.0,0.0
153,158,187.0,156.0,128.0,131.0
103,109,107.0,108.0,108.0,210.0
24,24,32.0,60.0,81.0,148.0
5,8,10.0,25.0,57.0,68.0
7,0,5.0,39.0,64.0,6.0
4,6,10.0,28.0,52.0,0.0
2,3,7.0,18.0,51.0,3.0
3,11,23.0,22.0,24.0,2.0
3,25,29.0,19.0,11.0,2.0
6,50,37.0,26.0,8.0,3.0
2,57,32.0,18.0,7.0,4.0
0,1,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
14592 MS:36255 M:7 H:0,,,,,
58,42,50.0,21.0,9.0,10.0
164,121,64.0,84.0,35.0,17.0
92,64,22.0,50.0,72.0,12.0
83,89,113.0,114.0,63.0,58.0
0,0,0.0,0.0,0.0,0.0
156,164,201.0,176.0,146.0,136.0
81,94,89.0,104.0,115.0,213.0
15,16,19.0,38.0,68.0,135.0
2,13,20.0,10.0,50.0,48.0
3,5,8.0,41.0,46.0,15.0
1,3,6.0,14.0,38.0,2.0
0,1,4.0,8.0,36.0,2.0
2,7,15.0,14.0,16.0,1.0
2,19,22.0,13.0,8.0,0.0
15,27,31.0,18.0,7.0,2.0
7,39,22.0,15.0,7.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
14593 MS:36287 M:7 H:0,,,,,
61,54,64.0,29.0,12.0,11.0
192,136,80.0,104.0,41.0,24.0
94,66,30.0,56.0,93.0,15.0
90,97,124.0,131.0,72.0,50.0
0,0,0.0,0.0,0.0,0.0
156,174,210.0,191.0,161.0,133.0
58,80,66.0,74.0,98.0,206.0
19,28,10.0,31.0,56.0,99.0
4,5,7.0,14.0,43.0,61.0
2,4,6.0,19.0,46.0,9.0
0,0,1.0,5.0,22.0,1.0
0,1,3.0,4.0,24.0,0.0
0,2,6.0,5.0,10.0,0.0
0,11,5.0,5.0,5.0,0.0
15,9,19.0,11.0,0.0,0.0
2,20,25.0,11.0,3.0,0.0
0,3,6.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
14594 MS:36318 M:7 H:0,,,,,
71,52,79.0,39.0,0.0,5.0
208,156,88.0,120.0,51.0,19.0
91,68,32.0,65.0,99.0,19.0
95,104,135.0,133.0,66.0,52.0
0,0,0.0,0.0,0.0,0.0
147,172,191.0,169.0,130.0,99.0
48,79,64.0,76.0,96.0,156.0
16,23,14.0,32.0,69.0,116.0
3,5,6.0,13.0,50.0,52.0
1,3,5.0,14.0,52.0,11.0
0,0,0.0,0.0,7.0,0.0
0,2,2.0,5.0,26.0,1.0
4,0,0.0,0.0,4.0,0.0
0,8,10.0,0.0,10.0,8.0
0,7,5.0,2.0,3.0,0.0
0,5,11.0,3.0,1.0,0.0
0,0,2.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
14595 MS:36350 M:7 H:0,,,,,
85,79,95.0,39.0,12.0,6.0
232,168,87.0,122.0,48.0,16.0
60,51,25.0,59.0,109.0,21.0
78,91,104.0,95.0,44.0,42.0
0,0,0.0,0.0,0.0,0.0
127,168,201.0,180.0,130.0,91.0
79,103,77.0,96.0,109.0,140.0
21,23,19.0,38.0,82.0,103.0
2,3,5.0,10.0,55.0,47.0
0,1,2.0,7.0,43.0,10.0
0,0,0.0,0.0,4.0,0.0
0,0,0.0,1.0,8.0,0.0
0,0,0.0,4.0,4.0,0.0
0,0,0.0,2.0,2.0,10.0
0,0,0.0,2.0,1.0,0.0
0,0,0.0,1.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
14596 MS:36381 M:7 H:0,,,,,
112,98,87.0,43.0,13.0,9.0
218,127,64.0,89.0,42.0,10.0
17,12,11.0,29.0,77.0,15.0
